product_id,product_name,product_type,unit_price,order_detail_id,order_id,quantity,customer_id,order_date,customer_name,email,phone,total_sales
5,Plastic Elbow,Elbow,30,59,15,1,49,07:00.7,Rebecca Evans,William379@gmail.com,9411078556,30
5,Plastic Elbow,Elbow,30,172,15,3,49,07:00.7,Rebecca Evans,William379@gmail.com,9411078556,90
9,Brass Valve,Valve,600,56,15,5,49,07:00.7,Rebecca Evans,William379@gmail.com,9411078556,3000
1,Steel Pipe,Pipe,250,96,14,3,47,15:46.2,Summer Kelly,Elizabeth363@yahoo.com,7660100367,750
5,Plastic Elbow,Elbow,30,4,14,2,47,15:46.2,Summer Kelly,Elizabeth363@yahoo.com,7660100367,60
5,Plastic Elbow,Elbow,30,115,42,8,47,15:18.4,Summer Kelly,Elizabeth363@yahoo.com,7660100367,240
10,Galvanized Iron Tube,Tube,200,167,42,10,47,15:18.4,Summer Kelly,Elizabeth363@yahoo.com,7660100367,2000
6,Aluminum Coupling,Coupling,100,106,36,6,47,36:19.9,Summer Kelly,Elizabeth363@yahoo.com,7660100367,600
6,Aluminum Coupling,Coupling,100,173,36,6,47,36:19.9,Summer Kelly,Elizabeth363@yahoo.com,7660100367,600
10,Galvanized Iron Tube,Tube,200,182,36,5,47,36:19.9,Summer Kelly,Elizabeth363@yahoo.com,7660100367,1000
6,Aluminum Coupling,Coupling,100,198,34,3,47,50:22.8,Summer Kelly,Elizabeth363@yahoo.com,7660100367,300
7,Stainless Steel Pipe,Pipe,350,138,34,7,47,50:22.8,Summer Kelly,Elizabeth363@yahoo.com,7660100367,2450
9,Brass Valve,Valve,600,47,18,4,47,18:04.0,Summer Kelly,Elizabeth363@yahoo.com,7660100367,2400
1,Steel Pipe,Pipe,250,103,70,3,13,44:12.3,Susan Martinez,Cheryl697@gmail.com,6383890940,750
2,PVC Fitting,Fitting,50,135,70,4,13,44:12.3,Susan Martinez,Cheryl697@gmail.com,6383890940,200
3,Bronze Valve,Valve,500,134,70,10,13,44:12.3,Susan Martinez,Cheryl697@gmail.com,6383890940,5000
5,Plastic Elbow,Elbow,30,30,70,2,13,44:12.3,Susan Martinez,Cheryl697@gmail.com,6383890940,60
9,Brass Valve,Valve,600,191,70,6,13,44:12.3,Susan Martinez,Cheryl697@gmail.com,6383890940,3600
1,Steel Pipe,Pipe,250,107,31,8,30,14:59.1,Stephen Martinez,Amanda436@yahoo.com,6420931002,2000
1,Steel Pipe,Pipe,250,174,31,5,30,14:59.1,Stephen Martinez,Amanda436@yahoo.com,6420931002,1250
3,Bronze Valve,Valve,500,131,31,10,30,14:59.1,Stephen Martinez,Amanda436@yahoo.com,6420931002,5000
1,Steel Pipe,Pipe,250,109,53,7,48,58:58.0,Leah Gomez,Matthew668@yahoo.com,8597124750,1750
6,Aluminum Coupling,Coupling,100,195,53,8,48,58:58.0,Leah Gomez,Matthew668@yahoo.com,8597124750,800
6,Aluminum Coupling,Coupling,100,200,53,10,48,58:58.0,Leah Gomez,Matthew668@yahoo.com,8597124750,1000
5,Plastic Elbow,Elbow,30,108,58,4,48,16:11.3,Leah Gomez,Matthew668@yahoo.com,8597124750,120
1,Steel Pipe,Pipe,250,120,78,2,17,59:34.7,Calvin Edwards,Christina346@yahoo.com,9713223713,500
8,Plastic sheets,Sheets,60,153,78,8,17,59:34.7,Calvin Edwards,Christina346@yahoo.com,9713223713,480
3,Bronze Valve,Valve,500,42,27,6,17,29:00.4,Calvin Edwards,Christina346@yahoo.com,9713223713,3000
8,Plastic sheets,Sheets,60,162,27,8,17,29:00.4,Calvin Edwards,Christina346@yahoo.com,9713223713,480
1,Steel Pipe,Pipe,250,122,1,10,19,15:58.7,Kathleen Hanson,Amy557@yahoo.com,9114124317,2500
2,PVC Fitting,Fitting,50,15,1,6,19,15:58.7,Kathleen Hanson,Amy557@yahoo.com,9114124317,300
3,Bronze Valve,Valve,500,116,1,6,19,15:58.7,Kathleen Hanson,Amy557@yahoo.com,9114124317,3000
5,Plastic Elbow,Elbow,30,61,1,3,19,15:58.7,Kathleen Hanson,Amy557@yahoo.com,9114124317,90
7,Stainless Steel Pipe,Pipe,350,77,1,10,19,15:58.7,Kathleen Hanson,Amy557@yahoo.com,9114124317,3500
1,Steel Pipe,Pipe,250,140,49,7,42,08:56.3,Edward Clay,Jason565@yahoo.com,7201596533,1750
6,Aluminum Coupling,Coupling,100,159,49,4,42,08:56.3,Edward Clay,Jason565@yahoo.com,7201596533,400
9,Brass Valve,Valve,600,49,49,2,42,08:56.3,Edward Clay,Jason565@yahoo.com,7201596533,1200
10,Galvanized Iron Tube,Tube,200,184,49,7,42,08:56.3,Edward Clay,Jason565@yahoo.com,7201596533,1400
10,Galvanized Iron Tube,Tube,200,199,49,2,42,08:56.3,Edward Clay,Jason565@yahoo.com,7201596533,400
6,Aluminum Coupling,Coupling,100,23,65,2,42,57:32.4,Edward Clay,Jason565@yahoo.com,7201596533,200
1,Steel Pipe,Pipe,250,170,33,10,36,08:49.5,Stuart Green,Mckenzie198@gmail.com,8418381594,2500
4,Copper Tube,Tube,150,48,33,1,36,08:49.5,Stuart Green,Mckenzie198@gmail.com,8418381594,150
7,Stainless Steel Pipe,Pipe,350,6,33,9,36,08:49.5,Stuart Green,Mckenzie198@gmail.com,8418381594,3150
1,Steel Pipe,Pipe,250,192,66,9,33,39:23.8,Thomas Brown,Joshua690@gmail.com,9535278584,2250
2,PVC Fitting,Fitting,50,65,66,3,33,39:23.8,Thomas Brown,Joshua690@gmail.com,9535278584,150
3,Bronze Valve,Valve,500,67,66,4,33,39:23.8,Thomas Brown,Joshua690@gmail.com,9535278584,2000
6,Aluminum Coupling,Coupling,100,50,66,9,33,39:23.8,Thomas Brown,Joshua690@gmail.com,9535278584,900
8,Plastic sheets,Sheets,60,45,66,9,33,39:23.8,Thomas Brown,Joshua690@gmail.com,9535278584,540
8,Plastic sheets,Sheets,60,54,66,10,33,39:23.8,Thomas Brown,Joshua690@gmail.com,9535278584,600
3,Bronze Valve,Valve,500,12,6,1,33,06:47.0,Thomas Brown,Joshua690@gmail.com,9535278584,500
4,Copper Tube,Tube,150,66,82,1,33,01:31.6,Thomas Brown,Joshua690@gmail.com,9535278584,150
2,PVC Fitting,Fitting,50,8,83,1,3,52:44.4,Deborah Edwards,Christina119@yahoo.com,9943897640,50
2,PVC Fitting,Fitting,50,39,83,5,3,52:44.4,Deborah Edwards,Christina119@yahoo.com,9943897640,250
3,Bronze Valve,Valve,500,7,83,5,3,52:44.4,Deborah Edwards,Christina119@yahoo.com,9943897640,2500
6,Aluminum Coupling,Coupling,100,37,83,8,3,52:44.4,Deborah Edwards,Christina119@yahoo.com,9943897640,800
6,Aluminum Coupling,Coupling,100,181,28,9,3,39:24.0,Deborah Edwards,Christina119@yahoo.com,9943897640,900
8,Plastic sheets,Sheets,60,53,28,9,3,39:24.0,Deborah Edwards,Christina119@yahoo.com,9943897640,540
9,Brass Valve,Valve,600,194,28,4,3,39:24.0,Deborah Edwards,Christina119@yahoo.com,9943897640,2400
2,PVC Fitting,Fitting,50,35,84,10,12,43:11.1,Monica Stanton,Michelle167@gmail.com,6080989746,500
3,Bronze Valve,Valve,500,128,84,3,12,43:11.1,Monica Stanton,Michelle167@gmail.com,6080989746,1500
9,Brass Valve,Valve,600,144,84,1,12,43:11.1,Monica Stanton,Michelle167@gmail.com,6080989746,600
10,Galvanized Iron Tube,Tube,200,88,84,1,12,43:11.1,Monica Stanton,Michelle167@gmail.com,6080989746,200
3,Bronze Valve,Valve,500,93,24,1,12,57:22.9,Monica Stanton,Michelle167@gmail.com,6080989746,500
4,Copper Tube,Tube,150,73,24,7,12,57:22.9,Monica Stanton,Michelle167@gmail.com,6080989746,1050
6,Aluminum Coupling,Coupling,100,44,24,10,12,57:22.9,Monica Stanton,Michelle167@gmail.com,6080989746,1000
10,Galvanized Iron Tube,Tube,200,83,24,6,12,57:22.9,Monica Stanton,Michelle167@gmail.com,6080989746,1200
8,Plastic sheets,Sheets,60,155,61,1,12,11:07.7,Monica Stanton,Michelle167@gmail.com,6080989746,60
2,PVC Fitting,Fitting,50,118,4,5,8,38:24.9,Philip Taylor,Jessica648@yahoo.com,7665837953,250
6,Aluminum Coupling,Coupling,100,57,4,8,8,38:24.9,Philip Taylor,Jessica648@yahoo.com,7665837953,800
4,Copper Tube,Tube,150,130,62,6,8,04:45.8,Philip Taylor,Jessica648@yahoo.com,7665837953,900
5,Plastic Elbow,Elbow,30,79,62,1,8,04:45.8,Philip Taylor,Jessica648@yahoo.com,7665837953,30
9,Brass Valve,Valve,600,114,13,9,8,27:43.6,Philip Taylor,Jessica648@yahoo.com,7665837953,5400
2,PVC Fitting,Fitting,50,124,56,8,16,02:26.7,Melissa Gentry,Larry563@gmail.com,6152058790,400
7,Stainless Steel Pipe,Pipe,350,142,56,1,16,02:26.7,Melissa Gentry,Larry563@gmail.com,6152058790,350
9,Brass Valve,Valve,600,101,56,10,16,02:26.7,Melissa Gentry,Larry563@gmail.com,6152058790,6000
2,PVC Fitting,Fitting,50,152,45,2,38,52:17.0,Ian Moore,Madison231@gmail.com,9821771896,100
8,Plastic sheets,Sheets,60,13,45,2,38,52:17.0,Ian Moore,Madison231@gmail.com,9821771896,120
9,Brass Valve,Valve,600,94,45,5,38,52:17.0,Ian Moore,Madison231@gmail.com,9821771896,3000
9,Brass Valve,Valve,600,102,45,6,38,52:17.0,Ian Moore,Madison231@gmail.com,9821771896,3600
2,PVC Fitting,Fitting,50,189,73,9,38,19:14.4,Ian Moore,Madison231@gmail.com,9821771896,450
2,PVC Fitting,Fitting,50,193,63,2,27,04:51.5,Jeffrey Martin,Kristin163@gmail.com,7792328671,100
10,Galvanized Iron Tube,Tube,200,98,63,4,27,04:51.5,Jeffrey Martin,Kristin163@gmail.com,7792328671,800
3,Bronze Valve,Valve,500,76,95,3,27,04:16.6,Jeffrey Martin,Kristin163@gmail.com,7792328671,1500
6,Aluminum Coupling,Coupling,100,112,95,6,27,04:16.6,Jeffrey Martin,Kristin163@gmail.com,7792328671,600
8,Plastic sheets,Sheets,60,126,95,2,27,04:16.6,Jeffrey Martin,Kristin163@gmail.com,7792328671,120
8,Plastic sheets,Sheets,60,137,95,1,27,04:16.6,Jeffrey Martin,Kristin163@gmail.com,7792328671,60
3,Bronze Valve,Valve,500,149,81,4,27,55:17.0,Jeffrey Martin,Kristin163@gmail.com,7792328671,2000
3,Bronze Valve,Valve,500,5,67,5,14,41:16.2,Sandra Abbott,Amanda966@gmail.com,6117433070,2500
8,Plastic sheets,Sheets,60,100,67,8,14,41:16.2,Sandra Abbott,Amanda966@gmail.com,6117433070,480
4,Copper Tube,Tube,150,9,2,8,14,38:48.3,Sandra Abbott,Amanda966@gmail.com,6117433070,1200
3,Bronze Valve,Valve,500,22,88,5,40,13:26.3,Lynn Anthony,Donald101@gmail.com,9254747747,2500
9,Brass Valve,Valve,600,123,72,7,40,30:22.9,Lynn Anthony,Donald101@gmail.com,9254747747,4200
3,Bronze Valve,Valve,500,38,98,9,29,19:57.5,Lonnie Hicks,Rachel428@gmail.com,7800454217,4500
9,Brass Valve,Valve,600,183,98,9,29,19:57.5,Lonnie Hicks,Rachel428@gmail.com,7800454217,5400
3,Bronze Valve,Valve,500,84,97,8,29,12:14.3,Lonnie Hicks,Rachel428@gmail.com,7800454217,4000
4,Copper Tube,Tube,150,171,97,8,29,12:14.3,Lonnie Hicks,Rachel428@gmail.com,7800454217,1200
3,Bronze Valve,Valve,500,58,91,9,5,25:07.1,Tyler Mullen,Joseph555@gmail.com,8331874900,4500
8,Plastic sheets,Sheets,60,85,91,1,5,25:07.1,Tyler Mullen,Joseph555@gmail.com,8331874900,60
10,Galvanized Iron Tube,Tube,200,25,91,8,5,25:07.1,Tyler Mullen,Joseph555@gmail.com,8331874900,1600
9,Brass Valve,Valve,600,32,43,5,5,32:05.0,Tyler Mullen,Joseph555@gmail.com,8331874900,3000
3,Bronze Valve,Valve,500,78,51,2,32,17:55.4,Joe Estrada,Debra766@gmail.com,6776944473,1000
8,Plastic sheets,Sheets,60,168,90,10,32,51:42.5,Joe Estrada,Debra766@gmail.com,6776944473,600
3,Bronze Valve,Valve,500,111,26,7,7,51:57.9,Kenneth Taylor,Kimberly871@gmail.com,9831965925,3500
9,Brass Valve,Valve,600,190,26,2,7,51:57.9,Kenneth Taylor,Kimberly871@gmail.com,9831965925,1200
10,Galvanized Iron Tube,Tube,200,125,26,1,7,51:57.9,Kenneth Taylor,Kimberly871@gmail.com,9831965925,200
3,Bronze Valve,Valve,500,141,29,4,11,35:26.7,Christopher Nichols,Brittany834@gmail.com,7953212776,2000
8,Plastic sheets,Sheets,60,143,29,2,11,35:26.7,Christopher Nichols,Brittany834@gmail.com,7953212776,120
10,Galvanized Iron Tube,Tube,200,104,29,5,11,35:26.7,Christopher Nichols,Brittany834@gmail.com,7953212776,1000
5,Plastic Elbow,Elbow,30,16,99,3,11,54:31.0,Christopher Nichols,Brittany834@gmail.com,7953212776,90
9,Brass Valve,Valve,600,150,99,10,11,54:31.0,Christopher Nichols,Brittany834@gmail.com,7953212776,6000
3,Bronze Valve,Valve,500,188,59,2,43,11:02.9,Jeffrey Cardenas,Sarah272@yahoo.com,9947081181,1000
4,Copper Tube,Tube,150,165,59,8,43,11:02.9,Jeffrey Cardenas,Sarah272@yahoo.com,9947081181,1200
4,Copper Tube,Tube,150,34,52,7,43,10:40.9,Jeffrey Cardenas,Sarah272@yahoo.com,9947081181,1050
5,Plastic Elbow,Elbow,30,69,52,7,43,10:40.9,Jeffrey Cardenas,Sarah272@yahoo.com,9947081181,210
7,Stainless Steel Pipe,Pipe,350,33,21,2,43,04:37.6,Jeffrey Cardenas,Sarah272@yahoo.com,9947081181,700
4,Copper Tube,Tube,150,3,96,9,28,45:31.4,Christine Reyes,Ronald293@gmail.com,7461902654,1350
5,Plastic Elbow,Elbow,30,74,96,7,28,45:31.4,Christine Reyes,Ronald293@gmail.com,7461902654,210
9,Brass Valve,Valve,600,185,96,10,28,45:31.4,Christine Reyes,Ronald293@gmail.com,7461902654,6000
10,Galvanized Iron Tube,Tube,200,139,96,3,28,45:31.4,Christine Reyes,Ronald293@gmail.com,7461902654,600
7,Stainless Steel Pipe,Pipe,350,28,92,5,28,10:12.9,Christine Reyes,Ronald293@gmail.com,7461902654,1750
4,Copper Tube,Tube,150,90,8,6,4,38:20.1,Gary Smith,Elizabeth689@yahoo.com,6303101481,900
4,Copper Tube,Tube,150,127,64,7,23,50:09.9,Brandon Allen,Edward558@gmail.com,7456449316,1050
9,Brass Valve,Valve,600,136,40,4,23,41:08.6,Brandon Allen,Edward558@gmail.com,7456449316,2400
5,Plastic Elbow,Elbow,30,43,93,6,2,53:36.2,Edward Dodson,Amber729@yahoo.com,9139145587,180
6,Aluminum Coupling,Coupling,100,119,85,1,45,54:44.7,Katie Fernandez,Tiffany828@gmail.com,9741459126,100
6,Aluminum Coupling,Coupling,100,156,85,6,45,54:44.7,Katie Fernandez,Tiffany828@gmail.com,9741459126,600
9,Brass Valve,Valve,600,31,85,3,45,54:44.7,Katie Fernandez,Tiffany828@gmail.com,9741459126,1800
8,Plastic sheets,Sheets,60,97,87,8,45,19:13.3,Katie Fernandez,Tiffany828@gmail.com,9741459126,480
8,Plastic sheets,Sheets,60,29,38,4,35,18:21.2,Richard Schmitt,Bryan882@yahoo.com,6186398368,240
10,Galvanized Iron Tube,Tube,200,161,38,3,35,18:21.2,Richard Schmitt,Bryan882@yahoo.com,6186398368,600
8,Plastic sheets,Sheets,60,92,35,7,34,12:06.5,Joshua Miranda,Lawrence984@yahoo.com,6961511655,420
8,Plastic sheets,Sheets,60,164,47,6,18,09:21.1,Anna Hall,Gail486@yahoo.com,7580022218,360
10,Galvanized Iron Tube,Tube,200,187,47,5,18,09:21.1,Anna Hall,Gail486@yahoo.com,7580022218,1000
9,Brass Valve,Valve,600,177,55,2,31,59:14.8,Erika Parsons,Jeffrey117@gmail.com,7584375779,1200
